paper_id,title,year,venue,survey_role,survey_topics,survey_reason,official_track,pdf_link,official_page,card_path
NeurIPS2024-3349,E-Motion: Future Motion Simulation via Event Sequence Diffusion,2024,NeurIPS,background,temporal_modeling;classification_recognition,E-Motion is a non-spiking event-sequence forecasting task that broadens event-side temporal modeling but is peripheral to the strict intersection.,Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/be99227ef4a4de84bb45d7dc7b53f808-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/be99227ef4a4de84bb45d7dc7b53f808-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/B/2024-NEURIPS-B-e-motion-future-motion-simulation-via-event-sequence-diffusion.md
ECCV2024-1843,EDformer: Transformer-Based Event Denoising Across Varied Noise Levels,2024,ECCV,background,event_to_spike;robustness_open_challenges;datasets_benchmarks,"ED24 and event-by-event denoising provide input-noise and robustness context for downstream SNN-event pipelines, but EDformer itself is non-spiking.",,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/03905.pdf,https://eccv.ecva.net/virtual/2024/poster/1120,01-papers-by-conference/ECCV2024/B/2024-ECCV-B-edformer-transformer-based-event-denoising-across-varied-noise-levels.md
CVPR2024-1533,Efficient Meshflow and Optical Flow Estimation from Event Cameras,2024,CVPR,background,pose_depth_segmentation;efficiency_hardware;robustness_open_challenges,EEMFlow supplies an efficient non-SNN event optical-flow baseline and helps expose an application gap where SNN-event methods remain limited.,,https://openaccess.thecvf.com/content/CVPR2024/papers/Luo_Efficient_Meshflow_and_Optical_Flow_Estimation_from_Event_Cameras_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Luo_Efficient_Meshflow_and_Optical_Flow_Estimation_from_Event_Cameras_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-efficient-meshflow-and-optical-flow-estimation-from-event-cameras.md
ECCV2024-0564,Efficient Training of Spiking Neural Networks with Multi-Parallel Implicit Stream Architecture,2024,ECCV,background,learning;temporal_modeling;efficiency_hardware,"MPIS-SNN supplies generic memory-efficient implicit SNN training context, but its event-camera involvement is limited to benchmark data rather than method design.",,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05068.pdf,https://eccv.ecva.net/virtual/2024/poster/1548,01-papers-by-conference/ECCV2024/C/2024-ECCV-C-efficient-training-of-spiking-neural-networks-with-multi-parallel-implicit-stream-architec.md
NeurIPS2024-3830,EGSST: Event-based Graph Spatiotemporal Sensitive Transformer for Object Detection,2024,NeurIPS,background,representation_slicing;temporal_modeling;detection;efficiency_hardware,"EGSST preserves asynchronous events as graphs for efficient detection and is useful event-side representation background, but it is non-spiking.",Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/da733d44e4be3902d952d6c1ffcb7db6-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/da733d44e4be3902d952d6c1ffcb7db6-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/B/2024-NEURIPS-B-egsst-event-based-graph-spatiotemporal-sensitive-transformer-for-object-detection.md
ICML2024-1239,Enhancing Adversarial Robustness in SNNs with Sparse Gradients,2024,ICML,background,robustness_open_challenges;learning,"Gradient-sparsity regularization supplies SNN robustness evidence and includes event-based datasets, but the method is generic rather than designed for event-camera processing.",,https://raw.githubusercontent.com/mlresearch/v235/main/assets/liu24f/liu24f.pdf,https://proceedings.mlr.press/v235/liu24f.html,01-papers-by-conference/ICML2024/C/2024-ICML-C-enhancing-adversarial-robustness-in-snns-with-sparse-gradients.md
NeurIPS2024-1637,EnOF-SNN: Training Accurate Spiking Neural Networks via Enhancing the Output Feature,2024,NeurIPS,background,learning;architecture,ANN-guided output-feature learning is generic SNN training and uses neuromorphic datasets only for evaluation.,Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/5c6f928e3fc5f32ee29a1d916b68e6f5-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/5c6f928e3fc5f32ee29a1d916b68e6f5-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/C/2024-NEURIPS-C-enof-snn-training-accurate-spiking-neural-networks-via-enhancing-the-output-feature.md
CVPR2024-0876,eTraM: Event-based Traffic Monitoring Dataset,2024,CVPR,background,detection;datasets_benchmarks;robustness_open_challenges,"eTraM is a substantial event-camera detection benchmark useful for task and dataset context, but it contributes no SNN architecture.",,https://openaccess.thecvf.com/content/CVPR2024/papers/Verma_eTraM_Event-based_Traffic_Monitoring_Dataset_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Verma_eTraM_Event-based_Traffic_Monitoring_Dataset_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-etram-event-based-traffic-monitoring-dataset.md
ECCV2024-0732,Event Camera Data Dense Pre-training,2024,ECCV,background,learning;representation_slicing;pose_depth_segmentation,Event-specific self-supervised dense pre-training is useful for the survey's learning section and as a non-SNN baseline for sparse event features.,,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05986.pdf,https://eccv.ecva.net/virtual/2024/poster/1466,01-papers-by-conference/ECCV2024/B/2024-ECCV-B-event-camera-data-dense-pre-training.md
CVPR2024-0529,Event Stream-based Visual Object Tracking: A High-Resolution Benchmark Dataset and A Novel Baseline,2024,CVPR,background,tracking;datasets_benchmarks;learning,EventVOT and its event-only distilled tracker provide an important high-resolution non-SNN tracking benchmark and comparison point for spiking event trackers.,,https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_Event_Stream-based_Visual_Object_Tracking_A_High-Resolution_Benchmark_Dataset_and_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Wang_Event_Stream-based_Visual_Object_Tracking_A_High-Resolution_Benchmark_Dataset_and_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-event-stream-based-visual-object-tracking-a-high-resolution-benchmark-dataset-and-a-novel-.md
ECCV2024-0903,Event Trojan: Asynchronous Event-based Backdoor Attacks,2024,ECCV,background,robustness_open_challenges;event_to_spike,"Event Trojan establishes event-stream-specific backdoor threats that can support the limitations section, but it does not center on attacking SNN dynamics.",,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/01155.pdf,https://eccv.ecva.net/virtual/2024/poster/2700,01-papers-by-conference/ECCV2024/B/2024-ECCV-B-event-trojan-asynchronous-event-based-backdoor-attacks.md
NeurIPS2024-4068,Event-3DGS: Event-based 3D Reconstruction Using 3D Gaussian Splatting,2024,NeurIPS,background,reconstruction_restoration;robustness_open_challenges,Event-3DGS supplies event-only 3D reconstruction and noise-handling evidence but does not involve SNNs.,Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/e73ad1f690542144ce354637bb913c35-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/e73ad1f690542144ce354637bb913c35-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/B/2024-NEURIPS-B-event-3dgs-event-based-3d-reconstruction-using-3d-gaussian-splatting.md
ECCV2024-1102,Event-based Head Pose Estimation: Benchmark and Method,2024,ECCV,background,pose_depth_segmentation;datasets_benchmarks;temporal_modeling,The HPE datasets and non-SNN spatiotemporal network provide task coverage and comparison evidence for future spiking event-pose methods.,,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/02323.pdf,https://eccv.ecva.net/virtual/2024/poster/227,01-papers-by-conference/ECCV2024/B/2024-ECCV-B-event-based-head-pose-estimation-benchmark-and-method.md
ECCV2024-1397,EventBind: Learning a Unified Representation to Bind Them All for Event-based Open-world Understanding,2024,ECCV,background,representation_slicing;learning;classification_recognition,"EventBind explicitly learns event, image, and text representations for event-camera recognition and retrieval. It provides non-spiking cross-modal pretraining background rather than Core SNN-event evidence.",,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/08931.pdf,https://eccv.ecva.net/virtual/2024/poster/1119,01-papers-by-conference/ECCV2024/B/2024-ECCV-B-eventbind-learning-a-unified-representation-to-bind-them-all-for-event-based-open-world-un.md
CVPR2024-0094,EventDance: Unsupervised Source-free Cross-modal Adaptation for Event-based Object Recognition,2024,CVPR,background,representation_slicing;learning;classification_recognition,"EventDance supplies event-specific cross-modal adaptation and multi-representation learning context, useful when contrasting how SNN-event models are trained, but it is non-spiking.",,https://openaccess.thecvf.com/content/CVPR2024/papers/Zheng_EventDance_Unsupervised_Source-free_Cross-modal_Adaptation_for_Event-based_Object_Recognition_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Zheng_EventDance_Unsupervised_Source-free_Cross-modal_Adaptation_for_Event-based_Object_Recognition_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-eventdance-unsupervised-source-free-cross-modal-adaptation-for-event-based-object-recognit.md
CVPR2024-0588,EventEgo3D: 3D Human Motion Capture from Egocentric Event Streams,2024,CVPR,background,pose_depth_segmentation;representation_slicing;robustness_open_challenges,"EventEgo3D demonstrates an event-only pose task, LNES representation, and real-time deployment gap that can contextualize absent or emerging SNN solutions.",,https://openaccess.thecvf.com/content/CVPR2024/papers/Millerdurai_EventEgo3D_3D_Human_Motion_Capture_from_Egocentric_Event_Streams_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Millerdurai_EventEgo3D_3D_Human_Motion_Capture_from_Egocentric_Event_Streams_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-eventego3d-3d-human-motion-capture-from-egocentric-event-streams.md
ICML2024-2069,EvGGS: A Collaborative Learning Framework for Event-based Generalizable Gaussian Splatting,2024,ICML,background,reconstruction_restoration;pose_depth_segmentation;datasets_benchmarks,EvGGS is an event-only 3D reconstruction and dataset paper; it can illustrate downstream event-camera capability but does not use SNNs.,,https://raw.githubusercontent.com/mlresearch/v235/main/assets/wang24w/wang24w.pdf,https://proceedings.mlr.press/v235/wang24w.html,01-papers-by-conference/ICML2024/B/2024-ICML-B-evggs-a-collaborative-learning-framework-for-event-based-generalizable-gaussian-splatting.md
ICML2024-0917,EvTexture: Event-driven Texture Enhancement for Video Super-Resolution,2024,ICML,background,reconstruction_restoration,"EvTexture demonstrates event-guided texture restoration as event-camera-side task background, without SNN or direct survey-intersection contribution.",,https://raw.githubusercontent.com/mlresearch/v235/main/assets/kai24a/kai24a.pdf,https://proceedings.mlr.press/v235/kai24a.html,01-papers-by-conference/ICML2024/B/2024-ICML-B-evtexture-event-driven-texture-enhancement-for-video-super-resolution.md
CVPR2024-0112,ExACT: Language-guided Conceptual Reasoning and Uncertainty Estimation for Event-based Action Recognition and More,2024,CVPR,background,representation_slicing;classification_recognition;learning,ExACT's adaptive event representation and temporal-semantic reasoning provide a strong non-SNN recognition baseline for comparison with spiking event recognition.,,https://openaccess.thecvf.com/content/CVPR2024/papers/Zhou_ExACT_Language-guided_Conceptual_Reasoning_and_Uncertainty_Estimation_for_Event-based_Action_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Zhou_ExACT_Language-guided_Conceptual_Reasoning_and_Uncertainty_Estimation_for_Event-based_Action_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-exact-language-guided-conceptual-reasoning-and-uncertainty-estimation-for-event-based-acti.md
NeurIPS2024-3824,EyeGraph: Modularity-aware Spatio Temporal Graph Clustering for Continuous Event-based Eye Tracking,2024,NeurIPS,background,tracking;datasets_benchmarks;representation_slicing,"EyeGraph provides event-camera tracking, dataset, and dynamic-graph representation evidence on the event side, without SNNs.",Datasets and Benchmarks Track,https://papers.nips.cc/paper_files/paper/2024/file/d9d40ea135f064d9e49e0579e59ad773-Paper-Datasets_and_Benchmarks_Track.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/d9d40ea135f064d9e49e0579e59ad773-Abstract-Datasets_and_Benchmarks_Track.html,01-papers-by-conference/NeurIPS2024/B/2024-NEURIPS-B-eyegraph-modularity-aware-spatio-temporal-graph-clustering-for-continuous-event-based-eye-.md
ECCV2024-0945,"FARSE-CNN: Fully Asynchronous, Recurrent and Sparse Event-Based CNN",2024,ECCV,background,architecture;temporal_modeling;efficiency_hardware;representation_slicing,FARSE-CNN is a strong fully asynchronous sparse non-SNN comparator that tests whether SNN event processing offers benefits beyond specialized recurrent sparse ANNs.,,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/07037.pdf,https://eccv.ecva.net/virtual/2024/poster/1742,01-papers-by-conference/ECCV2024/B/2024-ECCV-B-farse-cnn-fully-asynchronous-recurrent-and-sparse-event-based-cnn.md
NeurIPS2024-2916,FEEL-SNN: Robust Spiking Neural Networks with Frequency Encoding and Evolutionary Leak Factor,2024,NeurIPS,background,robustness_open_challenges;event_to_spike;temporal_modeling,"FEEL-SNN develops frequency encoding and adaptive leak for generic SNN robustness, not event-camera processing.",Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/a73474c359ed523e6cd3174ed29a4d56-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/a73474c359ed523e6cd3174ed29a4d56-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/C/2024-NEURIPS-C-feel-snn-robust-spiking-neural-networks-with-frequency-encoding-and-evolutionary-leak-fact.md
ECCV2024-1083,Finding Meaning in Points: Weakly Supervised Semantic Segmentation for Event Cameras,2024,ECCV,background,learning;pose_depth_segmentation;robustness_open_challenges,"EV-WSSS supplies event-specific weak supervision and temporal dual-path learning context for dense tasks, but the model is non-spiking.",,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/05674.pdf,https://eccv.ecva.net/virtual/2024/poster/391,01-papers-by-conference/ECCV2024/B/2024-ECCV-B-finding-meaning-in-points-weakly-supervised-semantic-segmentation-for-event-cameras.md
CVPR2024-2446,Frequency-aware Event-based Video Deblurring for Real-World Motion Blur,2024,CVPR,background,reconstruction_restoration;temporal_modeling;datasets_benchmarks,The frequency-aware event deblurring method supplies non-SNN temporal/frequency and real-data context for hybrid or spiking restoration papers.,,https://openaccess.thecvf.com/content/CVPR2024/papers/Kim_Frequency-aware_Event-based_Video_Deblurring_for_Real-World_Motion_Blur_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Kim_Frequency-aware_Event-based_Video_Deblurring_for_Real-World_Motion_Blur_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-frequency-aware-event-based-video-deblurring-for-real-world-motion-blur.md
ECCV2024-1361,FTBC: Forward Temporal Bias Correction for Optimizing ANN-SNN Conversion,2024,ECCV,background,learning;architecture;efficiency_hardware,"FTBC is useful generic ANN-SNN conversion background for temporal bias and low-overhead conversion, but it has no event-camera-specific method design.",,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/08702.pdf,https://eccv.ecva.net/virtual/2024/poster/437,01-papers-by-conference/ECCV2024/C/2024-ECCV-C-ftbc-forward-temporal-bias-correction-for-optimizing-ann-snn-conversion.md
CVPR2024-2039,Generalized Event Cameras,2024,CVPR,background,event_to_spike;robustness_open_challenges;efficiency_hardware,Generalized event generation at the sensor level is useful for discussing what information event-driven SNN pipelines receive and the limits of conventional brightness-change events.,,https://openaccess.thecvf.com/content/CVPR2024/papers/Sundar_Generalized_Event_Cameras_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Sundar_Generalized_Event_Cameras_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-generalized-event-cameras.md
ICLR2024-0651,Hebbian Learning based Orthogonal Projection for Continual Learning of Spiking Neural Networks,2024,ICLR,background,learning,The paper supplies a generic SNN continual-learning mechanism but has no event-camera component; it is optional training background for future continual event-stream settings.,,https://proceedings.iclr.cc/paper_files/paper/2024/file/46b1be2b90c6addc84efdf5d7e90eebc-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2024/hash/46b1be2b90c6addc84efdf5d7e90eebc-Abstract-Conference.html,01-papers-by-conference/ICLR2024/C/2024-ICLR-C-hebbian-learning-based-orthogonal-projection-for-continual-learning-of-spiking-neural-netw.md
ICML2024-0786,High-Performance Temporal Reversible Spiking Neural Networks with $\mathcalO(L)$ Training Memory and $\mathcalO(1)$ Inference Cost,2024,ICML,background,architecture;temporal_modeling;efficiency_hardware,"T-RevSNN addresses SNN training memory and inference cost through temporal reversibility, providing efficiency background without event streams.",,https://raw.githubusercontent.com/mlresearch/v235/main/assets/hu24q/hu24q.pdf,https://proceedings.mlr.press/v235/hu24q.html,01-papers-by-conference/ICML2024/C/2024-ICML-C-high-performance-temporal-reversible-spiking-neural-networks-with-mathcalo-l-training-memo.md
CVPR2024-1586,HPL-ESS: Hybrid Pseudo-Labeling for Unsupervised Event-based Semantic Segmentation,2024,CVPR,background,learning;pose_depth_segmentation;robustness_open_challenges,"HPL-ESS is a useful non-SNN example of event-label scarcity, reconstruction-derived pseudo labels, and domain adaptation for dense prediction.",,https://openaccess.thecvf.com/content/CVPR2024/papers/Jing_HPL-ESS_Hybrid_Pseudo-Labeling_for_Unsupervised_Event-based_Semantic_Segmentation_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Jing_HPL-ESS_Hybrid_Pseudo-Labeling_for_Unsupervised_Event-based_Semantic_Segmentation_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-hpl-ess-hybrid-pseudo-labeling-for-unsupervised-event-based-semantic-segmentation.md
ECCV2024-0537,Integer-Valued Training and Spike-driven Inference Spiking Neural Network for High-performance and Energy-efficient Object Detection,2024,ECCV,background,architecture;learning;detection;efficiency_hardware,SpikeYOLO is a broadly applicable SNN detector whose integer-valued training and spike-driven inference are not designed around event streams; Gen1 is an evaluation dataset.,,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/04704.pdf,https://eccv.ecva.net/virtual/2024/poster/150,01-papers-by-conference/ECCV2024/C/2024-ECCV-C-integer-valued-training-and-spike-driven-inference-spiking-neural-network-for-high-perform.md
NeurIPS2024-2249,LaSe-E2V: Towards Language-guided Semantic-aware Event-to-Video Reconstruction,2024,NeurIPS,background,reconstruction_restoration,"LaSe-E2V is event-camera reconstruction background showing semantic priors, with no SNN contribution.",Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/823e43f5537d8c1894afd1f6ab00a927-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/823e43f5537d8c1894afd1f6ab00a927-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/B/2024-NEURIPS-B-lase-e2v-towards-language-guided-semantic-aware-event-to-video-reconstruction.md
CVPR2024-2319,Latency Correction for Event-guided Deblurring and Frame Interpolation,2024,CVPR,background,event_to_spike;reconstruction_restoration;robustness_open_challenges,"Sensor latency variability and correction are relevant limitations for any temporally precise SNN-event pipeline, although the proposed restoration method is non-spiking.",,https://openaccess.thecvf.com/content/CVPR2024/papers/Yang_Latency_Correction_for_Event-guided_Deblurring_and_Frame_Interpolation_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Yang_Latency_Correction_for_Event-guided_Deblurring_and_Frame_Interpolation_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-latency-correction-for-event-guided-deblurring-and-frame-interpolation.md
ICLR2024-0718,Learning Delays in Spiking Neural Networks using Dilated Convolutions with Learnable Spacings,2024,ICLR,background,temporal_modeling;learning,"Learnable synaptic delays provide useful SNN temporal-modeling background, although the experiments concern speech rather than event-camera streams.",,https://proceedings.iclr.cc/paper_files/paper/2024/file/4df1cc5a7528b7197ad8ae76ff30107a-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2024/hash/4df1cc5a7528b7197ad8ae76ff30107a-Abstract-Conference.html,01-papers-by-conference/ICLR2024/C/2024-ICLR-C-learning-delays-in-spiking-neural-networks-using-dilated-convolutions-with-learnable-spaci.md
ICML2024-2373,Learning Scale-Aware Spatio-temporal Implicit Representation for Event-based Motion Deblurring,2024,ICML,background,reconstruction_restoration;temporal_modeling,"SASNet is event-camera-side deblurring with continuous spatial-temporal scale modeling, useful as a task example but not an SNN contribution.",,https://raw.githubusercontent.com/mlresearch/v235/main/assets/yu24g/yu24g.pdf,https://proceedings.mlr.press/v235/yu24g.html,01-papers-by-conference/ICML2024/B/2024-ICML-B-learning-scale-aware-spatio-temporal-implicit-representation-for-event-based-motion-deblur.md
CVPR2024-0028,LED: A Large-scale Real-world Paired Dataset for Event Camera Denoising,2024,CVPR,background,datasets_benchmarks;event_to_spike;robustness_open_challenges,"LED provides a major real event-denoising dataset and a LIF-based baseline, useful for noise and preprocessing discussion, but SNN is auxiliary rather than the paper's main contribution.",,https://openaccess.thecvf.com/content/CVPR2024/papers/Duan_LED_A_Large-scale_Real-world_Paired_Dataset_for_Event_Camera_Denoising_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Duan_LED_A_Large-scale_Real-world_Paired_Dataset_for_Event_Camera_Denoising_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-led-a-large-scale-real-world-paired-dataset-for-event-camera-denoising.md
CVPR2024-1568,LEOD: Label-Efficient Object Detection for Event Cameras,2024,CVPR,background,detection;learning;datasets_benchmarks,LEOD supplies strong event-specific label-efficient detection and temporal-consistency context for comparing how spiking detectors are trained.,,https://openaccess.thecvf.com/content/CVPR2024/papers/Wu_LEOD_Label-Efficient_Object_Detection_for_Event_Cameras_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Wu_LEOD_Label-Efficient_Object_Detection_for_Event_Cameras_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-leod-label-efficient-object-detection-for-event-cameras.md
NeurIPS2024-3232,LM-HT SNN: Enhancing the Performance of SNN to ANN Counterpart through Learnable Multi-hierarchical Threshold Model,2024,NeurIPS,background,architecture;learning;efficiency_hardware,LM-HT contributes multi-threshold SNN and conversion theory but no event-stream-specific design.,Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/b8bf2c0dd0b48511889b7d3b2c5fc8f5-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/b8bf2c0dd0b48511889b7d3b2c5fc8f5-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/C/2024-NEURIPS-C-lm-ht-snn-enhancing-the-performance-of-snn-to-ann-counterpart-through-learnable-multi-hier.md
ICLR2024-0476,LMUFormer: Low Complexity Yet Powerful Spiking Model With Legendre Memory Units,2024,ICLR,background,temporal_modeling;architecture;efficiency_hardware,"LMUFormer is useful background on long-memory, streaming spiking sequence models, but it does not process event-camera data.",,https://proceedings.iclr.cc/paper_files/paper/2024/file/3353b22e6b85a76d45d6b01aa4328be5-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2024/hash/3353b22e6b85a76d45d6b01aa4328be5-Abstract-Conference.html,01-papers-by-conference/ICLR2024/C/2024-ICLR-C-lmuformer-low-complexity-yet-powerful-spiking-model-with-legendre-memory-units.md
ECCV2024-0794,Motion Aware Event Representation-driven Image Deblurring,2024,ECCV,background,representation_slicing;temporal_modeling;reconstruction_restoration,Its order-sensitive event accumulation and multi-timescale recurrence provide non-SNN representation and temporal baselines for spiking restoration methods.,,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06299.pdf,https://eccv.ecva.net/virtual/2024/poster/1001,01-papers-by-conference/ECCV2024/B/2024-ECCV-B-motion-aware-event-representation-driven-image-deblurring.md
ICML2024-0876,NDOT: Neuronal Dynamics-based Online Training for Spiking Neural Networks,2024,ICML,background,learning;temporal_modeling;efficiency_hardware,NDOT supplies an online alternative to BPTT for SNN temporal credit assignment; CIFAR10-DVS is benchmark evidence rather than event-specific method design.,,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jiang24a/jiang24a.pdf,https://proceedings.mlr.press/v235/jiang24a.html,01-papers-by-conference/ICML2024/C/2024-ICML-C-ndot-neuronal-dynamics-based-online-training-for-spiking-neural-networks.md
NeurIPS2024-3371,Neuronal Competition Groups with Supervised STDP for Spike-Based Classification,2024,NeurIPS,background,learning;classification_recognition,"Supervised STDP competition provides local-learning background for SNN classification, without event-camera evidence.",Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/bfe593e151614c691323c08c0079c1f6-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/bfe593e151614c691323c08c0079c1f6-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/C/2024-NEURIPS-C-neuronal-competition-groups-with-supervised-stdp-for-spike-based-classification.md
ICLR2024-2088,Online Stabilization of Spiking Neural Networks,2024,ICLR,background,learning;temporal_modeling,"Online SNN normalization and firing-rate stabilization support the survey's training discussion, without constituting event-stream integration.",,https://proceedings.iclr.cc/paper_files/paper/2024/file/eb261df4322a8bd0a73093c4d8a0d02d-Paper-Conference.pdf,https://proceedings.iclr.cc/paper_files/paper/2024/hash/eb261df4322a8bd0a73093c4d8a0d02d-Abstract-Conference.html,01-papers-by-conference/ICLR2024/C/2024-ICLR-C-online-stabilization-of-spiking-neural-networks.md
CVPR2024-1232,OpenESS: Event-based Semantic Scene Understanding with Open Vocabularies,2024,CVPR,background,learning;pose_depth_segmentation;classification_recognition,OpenESS provides non-SNN foundation-model distillation and annotation-efficient event learning context relevant to future SNN-event training comparisons.,,https://openaccess.thecvf.com/content/CVPR2024/papers/Kong_OpenESS_Event-based_Semantic_Scene_Understanding_with_Open_Vocabularies_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/html/Kong_OpenESS_Event-based_Semantic_Scene_Understanding_with_Open_Vocabularies_CVPR_2024_paper.html,01-papers-by-conference/CVPR2024/B/2024-CVPR-B-openess-event-based-semantic-scene-understanding-with-open-vocabularies.md
ECCV2024-1884,Physical-Based Event Camera Simulator,2024,ECCV,background,event_to_spike;datasets_benchmarks;robustness_open_challenges,"PECS is useful for discussing simulation fidelity and synthetic event data used to train or evaluate SNN-event systems, but it is not a spiking model.",,https://www.ecva.net/papers/eccv_2024/papers_ECCV/papers/06110.pdf,https://eccv.ecva.net/virtual/2024/poster/2117,01-papers-by-conference/ECCV2024/B/2024-ECCV-B-physical-based-event-camera-simulator.md
NeurIPS2024-2307,PPLNs: Parametric Piecewise Linear Networks for Event-Based Temporal Modeling and Beyond,2024,NeurIPS,background,temporal_modeling;architecture;classification_recognition;pose_depth_segmentation;reconstruction_restoration,"The PDF explicitly distinguishes PPLNs from SNNs: PPLNs propagate real-valued outputs and target GPU temporal inference, so they are non-spiking event-camera background.",Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/84ca3f2d9d9bfca13f69b48ea63eb4a5-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/84ca3f2d9d9bfca13f69b48ea63eb4a5-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/B/2024-NEURIPS-B-pplns-parametric-piecewise-linear-networks-for-event-based-temporal-modeling-and-beyond.md
NeurIPS2024-0416,QKFormer: Hierarchical Spiking Transformer using Q-K Attention,2024,NeurIPS,background,architecture;efficiency_hardware,QKFormer is a major directly trained Spiking Transformer backbone but has no event-camera integration in the abstract.,Main Conference Track,https://papers.nips.cc/paper_files/paper/2024/file/179f5dcdeedc149443ebd3ba70811dbd-Paper-Conference.pdf,https://papers.nips.cc/paper_files/paper/2024/hash/179f5dcdeedc149443ebd3ba70811dbd-Abstract-Conference.html,01-papers-by-conference/NeurIPS2024/C/2024-NEURIPS-C-qkformer-hierarchical-spiking-transformer-using-q-k-attention.md
